id,gender,location_district,location_upazila,location_village,caller_need,note,status,resolve_organization,feedback_status,resolve_comment,resolve_at,created_at
6534,Male,NOAKHALI,SONAIMURI,,Food,,Pending,Unknown,Unknown,,,09/08/2024
6535,Female,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6536,Male,NOAKHALI,SUBARNACHAR,Madhya Char Bagga,Food,,Pending,Unknown,Unknown,,,09/08/2024
6537,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6538,Male,NOAKHALI,SUBARNACHAR,Madhya Char Bagga,Food,,Pending,Unknown,Unknown,,,09/08/2024
6539,Female,FENI,DAGANBHUIYAN,Korbanpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6540,Female,NOAKHALI,SONAIMURI,,Food,,Pending,Unknown,Unknown,,,09/08/2024
6541,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6542,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6543,Female,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6544,Female,NOAKHALI,SONAIMURI,Uttar Mirzanagar,Food,,Pending,Unknown,Unknown,,,09/08/2024
6545,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6546,Female,NOAKHALI,SONAIMURI,Bazra,Food,,Pending,Unknown,Unknown,,,09/08/2024
6547,Female,NOAKHALI,BEGUMGANJ,Mir Warishpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6548,Male,NOAKHALI,SONAIMURI,Dhanyapur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6549,Male,NOAKHALI,SONAIMURI,Bazra,Food,,Pending,Unknown,Unknown,,,09/08/2024
6550,Male,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6551,Female,NOAKHALI,SONAIMURI,,Food,,Pending,Unknown,Unknown,,,09/08/2024
6552,Female,SYLHET,DAKKHIN SURMA,,Food,,Pending,Unknown,Unknown,,,09/08/2024
6553,Male,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6554,Female,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6555,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6556,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6557,Female,NOAKHALI,SONAIMURI,Bazra,Food,,Pending,Unknown,Unknown,,,09/08/2024
6558,Male,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6559,Male,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6560,Male,NOAKHALI,CHATKHIL,Sundarpur (Part),Food,,Pending,Unknown,Unknown,,,09/08/2024
6561,Male,NOAKHALI,SUBARNACHAR,Madhya Char Bagga,Food,,Pending,Unknown,Unknown,,,09/08/2024
6562,Male,NOAKHALI,BEGUMGANJ,Mir Warishpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6563,Male,NOAKHALI,BEGUMGANJ,Mir Warishpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6564,Female,LAKSHMIPUR,KAMALNAGAR,,Food,,Pending,Unknown,Unknown,,,09/08/2024
6565,Female,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6566,Female,COMILLA,NANGALKOT,Patoar,Food,,Pending,Unknown,Unknown,,,09/08/2024
6567,Male,NOAKHALI,SUBARNACHAR,Katabunia,Food,,Pending,Unknown,Unknown,,,09/08/2024
6568,Female,NOAKHALI,NOAKHALI SADAR,Badarpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6569,Male,COMILLA,SADAR DAKKHIN,Chouara,Food,,Pending,Unknown,Unknown,,,09/08/2024
6570,Female,LAKSHMIPUR,LAKSHMIPUR SADAR,Dattapara,Food,,Pending,Unknown,Unknown,,,09/08/2024
6571,Male,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6599,Female,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6600,Female,LAKSHMIPUR,LAKSHMIPUR SADAR,Dattapara,Food,,Pending,Unknown,Unknown,,,09/08/2024
6601,Female,NOAKHALI,SONAIMURI,Uttar Mirzanagar,Food,,Pending,Unknown,Unknown,,,09/08/2024
6602,Female,NOAKHALI,NOAKHALI SADAR,Badarpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6603,Female,LAKSHMIPUR,LAKSHMIPUR SADAR,Dattapara,Food,,Pending,Unknown,Unknown,,,09/08/2024
6604,Male,LAKSHMIPUR,LAKSHMIPUR SADAR,,Food,,Pending,Unknown,Unknown,,,09/08/2024
6605,Female,NOAKHALI,SONAIMURI,Uttar Kalikapur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6606,Male,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6607,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6608,Female,NOAKHALI,SUBARNACHAR,Madhya Char Bagga,Food,,Pending,Unknown,Unknown,,,09/08/2024
6609,Male,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6610,Female,NOAKHALI,SUBARNACHAR,Madhya Char Bagga,Food,,Pending,Unknown,Unknown,,,09/08/2024
6611,Female,NOAKHALI,SONAIMURI,Dhanyapur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6612,Female,LAKSHMIPUR,LAKSHMIPUR SADAR,Kanthali,Food,,Pending,Unknown,Unknown,,,09/08/2024
6613,Female,NOAKHALI,SONAIMURI,Chhangaon,Food,,Pending,Unknown,Unknown,,,09/08/2024
6614,Female,LAKSHMIPUR,LAKSHMIPUR SADAR,Dattapara,Food,,Pending,Unknown,Unknown,,,09/08/2024
6615,Female,NOAKHALI,NOAKHALI SADAR,Chandrapur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6616,Female,NOAKHALI,SONAIMURI,Uttar Mirzanagar,Food,,Pending,Unknown,Unknown,,,09/08/2024
6617,Male,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6618,Male,NOAKHALI,NOAKHALI SADAR,Darbeshpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6619,Female,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6620,Male,NOAKHALI,SONAIMURI,Chhangaon,Food,,Pending,Unknown,Unknown,,,09/08/2024
6621,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6622,Female,NOAKHALI,SONAIMURI,Chhangaon,Food,,Pending,Unknown,Unknown,,,09/08/2024
6623,Female,NOAKHALI,NOAKHALI SADAR,Badarpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6624,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6625,Male,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6626,Male,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6627,Male,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6628,Male,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6629,Female,NOAKHALI,NOAKHALI SADAR,Purba Debipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6630,Female,NOAKHALI,SONAIMURI,Chhangaon,Food,,Pending,Unknown,Unknown,,,09/08/2024
6631,Male,NOAKHALI,SONAIMURI,Bagadia,Food,,Pending,Unknown,Unknown,,,09/08/2024
6632,Female,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6633,Male,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6634,Male,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6635,Female,NOAKHALI,BEGUMGANJ,Dakkhin Rampur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6636,Male,NOAKHALI,SONAIMURI,Uttar Kalikapur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6637,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6638,Male,NOAKHALI,CHATKHIL,Chatkhil,Food,,Pending,Unknown,Unknown,,,09/08/2024
6639,Female,NOAKHALI,SONAIMURI,,Food,,Pending,Unknown,Unknown,,,09/08/2024
6640,Male,NOAKHALI,SONAIMURI,Jagjibanpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6641,Female,LAKSHMIPUR,LAKSHMIPUR SADAR,Chandkhali,Food,,Pending,Unknown,Unknown,,,09/08/2024
6642,Female,NOAKHALI,SONAIMURI,Chhangaon,Food,,Pending,Unknown,Unknown,,,09/08/2024
6643,Male,NOAKHALI,SONAIMURI,Jagjibanpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6644,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6645,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6646,Female,NOAKHALI,NOAKHALI SADAR,Bhatirtek,Food,,Pending,Unknown,Unknown,,,09/08/2024
6647,Female,NOAKHALI,NOAKHALI SADAR,Purba Debipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6648,Male,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6649,Male,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6650,Unknown,LAKSHMIPUR,LAKSHMIPUR SADAR,Kushakhali,Food,,Pending,Unknown,Unknown,,,09/08/2024
6651,Female,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6652,Female,NOAKHALI,SUBARNACHAR,Dakkhin Char Bagga,Food,,Pending,Unknown,Unknown,,,09/08/2024
6653,Male,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6654,Female,NOAKHALI,CHATKHIL,,Food,,Pending,Unknown,Unknown,,,09/08/2024
6655,Female,NOAKHALI,NOAKHALI SADAR,Chandrapur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6656,Female,NOAKHALI,NOAKHALI SADAR,Bhatirtek,Food,,Pending,Unknown,Unknown,,,09/08/2024
6657,Female,NOAKHALI,SONAIMURI,Ghoshkamta,Food,,Pending,Unknown,Unknown,,,09/08/2024
6658,Female,NOAKHALI,NOAKHALI SADAR,Purba Debipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6659,Female,NOAKHALI,CHATKHIL,Sundarpur (Part),Food,,Pending,Unknown,Unknown,,,09/08/2024
6660,Female,LAKSHMIPUR,LAKSHMIPUR SADAR,Jagatpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6661,Female,COMILLA,NANGALKOT,Atghara,Food,,Pending,Unknown,Unknown,,,09/08/2024
6662,Female,NOAKHALI,SONAIMURI,Chhangaon,Food,,Pending,Unknown,Unknown,,,09/08/2024
6663,Female,NOAKHALI,SONAIMURI,Ghoshkamta,Food,,Pending,Unknown,Unknown,,,09/08/2024
6664,Male,NOAKHALI,SONAIMURI,,Food,,Pending,Unknown,Unknown,,,09/08/2024
6665,Female,NOAKHALI,SUBARNACHAR,Uttar Kanchapia,Food,,Pending,Unknown,Unknown,,,09/08/2024
6666,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6667,Male,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6668,Female,NOAKHALI,NOAKHALI SADAR,Purba Maijchara,Food,,Pending,Unknown,Unknown,,,09/08/2024
6669,Female,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6670,Female,NOAKHALI,SONAIMURI,Ghoshkamta,Food,,Pending,Unknown,Unknown,,,09/08/2024
6671,Male,NOAKHALI,SONAIMURI,Barahipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6672,Female,NOAKHALI,SONAIMURI,Chhangaon,Food,,Pending,Unknown,Unknown,,,09/08/2024
6673,Female,NOAKHALI,BEGUMGANJ,Mir Warishpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6674,Male,NOAKHALI,BEGUMGANJ,Madhya Nazirpur ( Part),Food,,Pending,Unknown,Unknown,,,09/08/2024
6675,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6676,Male,NOAKHALI,SONAIMURI,Uttar Mirzanagar,Food,,Pending,Unknown,Unknown,,,09/08/2024
6677,Male,NOAKHALI,NOAKHALI SADAR,Purba Debipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6678,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6679,Male,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6680,Male,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6681,Female,NOAKHALI,SONAIMURI,Ghoshkamta,Food,,Pending,Unknown,Unknown,,,09/08/2024
6682,Unknown,,,,Food,,Pending,Unknown,Unknown,,,09/08/2024
6683,Male,NOAKHALI,SONAIMURI,,Food,,Pending,Unknown,Unknown,,,09/08/2024
6684,Unknown,NOAKHALI,SONAIMURI,Bazra,Food,,Pending,Unknown,Unknown,,,09/08/2024
6685,Female,NOAKHALI,SONAIMURI,Bazra,Food,,Pending,Unknown,Unknown,,,09/08/2024
6686,Male,NOAKHALI,SONAIMURI,Uttar Mirzanagar,Food,,Pending,Unknown,Unknown,,,09/08/2024
6687,Unknown,,,,Food,,Pending,Unknown,Unknown,,,09/08/2024
6688,Female,NOAKHALI,SONAIMURI,Bagadia,Food,,Pending,Unknown,Unknown,,,09/08/2024
6689,Male,NOAKHALI,NOAKHALI SADAR,Dharmapur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6690,Female,NOAKHALI,SONAIMURI,Uttar Rasulpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6691,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6692,Unknown,,,,Food,,Pending,Unknown,Unknown,,,09/08/2024
6693,Female,NOAKHALI,SONAIMURI,Bagadia,Food,,Pending,Unknown,Unknown,,,09/08/2024
6694,Male,NOAKHALI,NOAKHALI SADAR,Bhatirtek,Food,,Pending,Unknown,Unknown,,,09/08/2024
6695,Male,NOAKHALI,KABIRHAT,Algi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6696,Female,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6697,Female,NOAKHALI,SONAIMURI,Chhangaon,Food,,Pending,Unknown,Unknown,,,09/08/2024
6698,Male,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6726,Female,NOAKHALI,SUBARNACHAR,Uttar Char Bagga,Food,,Pending,Unknown,Unknown,,,09/08/2024
6727,Male,NOAKHALI,NOAKHALI SADAR,Dharmapur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6728,Male,NOAKHALI,SONAIMURI,Uttar Rasulpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6729,Male,NOAKHALI,SONAIMURI,,Food,,Pending,Unknown,Unknown,,,09/08/2024
6730,Female,NOAKHALI,NOAKHALI SADAR,Purba Debipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6731,Female,NOAKHALI,SONAIMURI,Uttar Rasulpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6732,Male,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6733,Male,NOAKHALI,NOAKHALI SADAR,Lalanagar,Food,,Pending,Unknown,Unknown,,,09/08/2024
6734,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6735,Female,NOAKHALI,NOAKHALI SADAR,,Food,,Pending,Unknown,Unknown,,,09/08/2024
6736,Female,NOAKHALI,SUBARNACHAR,Uttar Char Bagga,Food,,Pending,Unknown,Unknown,,,09/08/2024
6737,Female,NOAKHALI,SONAIMURI,Uttar Rasulpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6738,Male,FENI,PARASHURAM,Anantapur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6739,Male,NOAKHALI,NOAKHALI SADAR,Bhatirtek,Food,,Pending,Unknown,Unknown,,,09/08/2024
6740,Male,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6741,Female,NOAKHALI,BEGUMGANJ,Mir Warishpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6742,Male,NOAKHALI,BEGUMGANJ,Mir Warishpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6743,Male,NOAKHALI,NOAKHALI SADAR,Harinarayanpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6744,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/08/2024
6745,Male,NOAKHALI,BEGUMGANJ,Mir Warishpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6746,Male,NOAKHALI,SONAIMURI,Chhangaon,Food,,Pending,Unknown,Unknown,,,09/08/2024
6747,Female,NOAKHALI,SONAIMURI,Chhangaon,Food,,Pending,Unknown,Unknown,,,09/08/2024
6748,Female,NOAKHALI,SONAIMURI,Bazra,Food,,Pending,Unknown,Unknown,,,09/08/2024
6749,Male,NOAKHALI,SONAIMURI,Chhangaon,Food,,Pending,Unknown,Unknown,,,09/08/2024
6750,Male,NOAKHALI,SONAIMURI,Bagadia,Food,,Pending,Unknown,Unknown,,,09/08/2024
6751,Male,NOAKHALI,SONAIMURI,Bagadia,Food,,Pending,Unknown,Unknown,,,09/08/2024
6752,Male,NOAKHALI,NOAKHALI SADAR,Badarpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6753,Female,NOAKHALI,BEGUMGANJ,Mir Warishpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6754,Female,NOAKHALI,BEGUMGANJ,Mir Warishpur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6755,Female,NOAKHALI,SONAIMURI,Bazra,Food,,Pending,Unknown,Unknown,,,09/08/2024
6756,Female,NOAKHALI,SONAIMURI,Bazra,Food,,Pending,Unknown,Unknown,,,09/08/2024
6757,Male,NOAKHALI,SONAIMURI,,Food,,Pending,Unknown,Unknown,,,09/08/2024
6758,Male,NOAKHALI,SONAIMURI,Uttar Mirzanagar,Food,,Pending,Unknown,Unknown,,,09/08/2024
6759,Male,NOAKHALI,SONAIMURI,Bagadia,Food,,Pending,Unknown,Unknown,,,09/08/2024
6760,Male,NOAKHALI,SONAIMURI,Bagadia,Food,,Pending,Unknown,Unknown,,,09/08/2024
6761,Female,NOAKHALI,SONAIMURI,Bazra,Food,,Pending,Unknown,Unknown,,,09/08/2024
6762,Unknown,,,,Food,,Pending,Unknown,Unknown,,,09/08/2024
6763,Male,NOAKHALI,SONAIMURI,Bagadia,Food,,Pending,Unknown,Unknown,,,09/08/2024
6764,Male,NOAKHALI,SONAIMURI,Chhangaon,Food,,Pending,Unknown,Unknown,,,09/08/2024
6765,Male,NOAKHALI,SONAIMURI,Uttar Kalikapur,Food,,Pending,Unknown,Unknown,,,09/08/2024
6789,Male,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6790,Female,NOAKHALI,NOAKHALI SADAR,Purba Debipur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6791,Male,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6792,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/09/2024
6793,Female,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6794,Male,NOAKHALI,SUBARNACHAR,Madhya Char Bagga,Food,,Pending,Unknown,Unknown,,,09/09/2024
6795,Male,NOAKHALI,SONAIMURI,Bagadia,Food,,Pending,Unknown,Unknown,,,09/09/2024
6796,Male,NOAKHALI,KABIRHAT,Sondalpur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6797,Male,NOAKHALI,SONAIMURI,Bagadia,Food,,Pending,Unknown,Unknown,,,09/09/2024
6798,Male,NOAKHALI,BEGUMGANJ,Mir Warishpur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6799,Female,NOAKHALI,BEGUMGANJ,Mir Warishpur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6800,Female,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6801,Male,NOAKHALI,BEGUMGANJ,Eklaspur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6802,Female,NOAKHALI,SONAIMURI,Bazra,Food,,Pending,Unknown,Unknown,,,09/09/2024
6803,Female,NOAKHALI,SUBARNACHAR,Madhya Char Bagga,Food,,Pending,Unknown,Unknown,,,09/09/2024
6804,Female,NOAKHALI,NOAKHALI SADAR,Purba Debipur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6805,Male,NOAKHALI,SONAIMURI,Bazra,Food,,Pending,Unknown,Unknown,,,09/09/2024
6806,Female,NOAKHALI,BEGUMGANJ,Mir Warishpur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6807,Female,NOAKHALI,NOAKHALI SADAR,,Food,,Pending,Unknown,Unknown,,,09/09/2024
6808,Female,FENI,FENI SADAR,,Food,,Pending,Unknown,Unknown,,,09/09/2024
6809,Female,NOAKHALI,SONAIMURI,Rashidpur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6810,Female,NOAKHALI,NOAKHALI SADAR,Lalanagar,Food,,Pending,Unknown,Unknown,,,09/09/2024
6811,Female,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6812,Male,NOAKHALI,SONAIMURI,Bagadia,Food,,Pending,Unknown,Unknown,,,09/09/2024
6813,Female,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6814,Male,NOAKHALI,NOAKHALI SADAR,Purba Debipur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6815,Male,NOAKHALI,SONAIMURI,,Food,,Pending,Unknown,Unknown,,,09/09/2024
6816,Male,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6817,Male,NOAKHALI,SONAIMURI,Batra,Food,,Pending,Unknown,Unknown,,,09/09/2024
6818,Male,NOAKHALI,SONAIMURI,Batra,Food,,Pending,Unknown,Unknown,,,09/09/2024
6819,Female,NOAKHALI,CHATKHIL,Chatkhil,Food,,Pending,Unknown,Unknown,,,09/09/2024
6820,Female,NOAKHALI,CHATKHIL,Bhimpur (Part),Food,,Pending,Unknown,Unknown,,,09/09/2024
6821,Male,NOAKHALI,BEGUMGANJ,,Food,,Pending,Unknown,Unknown,,,09/09/2024
6822,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/09/2024
6823,Female,NOAKHALI,SONAIMURI,Chhangaon,Food,,Pending,Unknown,Unknown,,,09/09/2024
6824,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/09/2024
6825,Female,NOAKHALI,BEGUMGANJ,,Food,,Pending,Unknown,Unknown,,,09/09/2024
6826,Female,NOAKHALI,BEGUMGANJ,Eklaspur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6827,Female,NOAKHALI,SONAIMURI,Bazra,Food,,Pending,Unknown,Unknown,,,09/09/2024
6828,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/09/2024
6829,Female,NOAKHALI,NOAKHALI SADAR,Bhatirtek,Food,,Pending,Unknown,Unknown,,,09/09/2024
6830,Unknown,NOAKHALI,SONAIMURI,Bagadia,Food,,Pending,Unknown,Unknown,,,09/09/2024
6831,Female,NOAKHALI,NOAKHALI SADAR,Purba Debipur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6832,Female,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6833,Male,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6834,Male,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6835,Female,NOAKHALI,SONAIMURI,Ghoshkamta,Food,,Pending,Unknown,Unknown,,,09/09/2024
6836,Female,NOAKHALI,NOAKHALI SADAR,,Food,,Pending,Unknown,Unknown,,,09/09/2024
6837,Female,NOAKHALI,BEGUMGANJ,Mir Warishpur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6838,Female,NOAKHALI,CHATKHIL,Sundarpur (Part),Food,,Pending,Unknown,Unknown,,,09/09/2024
6839,Female,NOAKHALI,SONAIMURI,,Food,,Pending,Unknown,Unknown,,,09/09/2024
6840,Male,NOAKHALI,SONAIMURI,Batra,Food,,Pending,Unknown,Unknown,,,09/09/2024
6841,Male,NOAKHALI,CHATKHIL,Abutorabnagar,Food,,Pending,Unknown,Unknown,,,09/09/2024
6842,Female,NOAKHALI,SONAIMURI,Uttar Kalikapur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6843,Male,NOAKHALI,KABIRHAT,Madhya Goshbag (Part),Food,,Pending,Unknown,Unknown,,,09/09/2024
6844,Female,NOAKHALI,SONAIMURI,Barahinagar,Food,,Pending,Unknown,Unknown,,,09/09/2024
6845,Female,NOAKHALI,NOAKHALI SADAR,Purba Debipur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6846,Male,NOAKHALI,BEGUMGANJ,Narottampur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6847,Female,NOAKHALI,SONAIMURI,,Food,,Pending,Unknown,Unknown,,,09/09/2024
6848,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/09/2024
6849,Female,NOAKHALI,SONAIMURI,Bazra,Food,,Pending,Unknown,Unknown,,,09/09/2024
6850,Male,NOAKHALI,SUBARNACHAR,,Food,,Pending,Unknown,Unknown,,,09/09/2024
6851,Female,NOAKHALI,SONAIMURI,Motubi,Food,,Pending,Unknown,Unknown,,,09/09/2024
6852,Female,NOAKHALI,SONAIMURI,,Food,,Pending,Unknown,Unknown,,,09/09/2024
6853,Male,NOAKHALI,SONAIMURI,Bazra,Food,,Pending,Unknown,Unknown,,,09/09/2024
6854,Female,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6855,Female,NOAKHALI,BEGUMGANJ,Miralipur,Food,,Pending,Unknown,Unknown,,,09/09/2024
6856,Female,NOAKHALI,NOAKHALI SADAR,Lalanagar,Food,,Pending,Unknown,Unknown,,,09/09/2024
